ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class,in_smooth,out_smooth,anamoly_in,anamoly_out,ifInOctets11_anomaly,ifOutOctets11_anomaly,ifoutDiscards11_anomaly,ifInUcastPkts11_anomaly,ifInNUcastPkts11_anomaly,ifInDiscards11_anomaly,ifOutUcastPkts11_anomaly,ifOutNUcastPkts11_anomaly,tcpOutRsts_anomaly,tcpInSegs_anomaly,tcpOutSegs_anomaly,tcpPassiveOpens_anomaly,tcpRetransSegs_anomaly,tcpCurrEstab_anomaly,tcpEstabResets_anomaly,tcp?ActiveOpens_anomaly,udpInDatagrams_anomaly,udpOutDatagrams_anomaly,udpInErrors_anomaly,udpNoPorts_anomaly,ipInReceives_anomaly,ipInDelivers_anomaly,ipOutRequests_anomaly,ipOutDiscards_anomaly,ipInDiscards_anomaly,ipForwDatagrams_anomaly,ipOutNoRoutes_anomaly,ipInAddrErrors_anomaly,icmpInMsgs_anomaly,icmpInDestUnreachs_anomaly,icmpOutMsgs_anomaly,icmpOutDestUnreachs_anomaly,icmpInEchos_anomaly,icmpOutEchoReps_anomaly,in_smooth_anomaly,out_smooth_anomaly,anomalies_score
2257767832,907308930,0,52287097,17015,0,7291152,3975,1,701,552,51,14,2,5,3,241978,187854,1,22,59638909,245955,188475,569,23,59581345,7,0,51,27,47,23,24,24,normal,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3360978471,611525410,196630,227705211,33257,196630,86082627,7902,4,195,189,12,0,0,8,10,347797,278463,0,28,314050972,354578,278702,7,39,313980203,7,62,12,11,13,12,1,1,bruteForce,2241112306.3,2225948893.36,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3269676101,591256427,196630,227486012,33183,196630,85889156,7902,4,195,189,12,0,0,8,10,347385,278211,0,28,313612970,354166,278450,7,39,313542307,7,62,12,11,13,12,1,1,bruteForce,2174493180.16,2228939727.56,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1420029817,1007339688,0,105970706,32495,0,28445128,7041,1,1305,1039,95,24,2,5,3,443562,356826,1,22,134538938,450857,357966,650,23,134446837,7,0,114,68,69,23,46,46,tcp-syn,1773265661.76,957546210.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
983881383,80896508,196630,221975349,32210,196630,82983215,7738,4,195,189,12,0,0,8,10,341286,273193,0,28,305247274,347946,273432,7,39,305177456,7,62,12,11,13,12,1,1,bruteForce,2473001975.14,2326380163.62,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1139587250,116253634,196630,222354977,32224,196630,83184598,7738,4,195,189,12,0,0,8,10,341583,273445,0,28,305689148,348243,273684,7,39,305619737,7,62,12,11,13,12,1,1,bruteForce,2461424317.3,2318332647.26,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1256857969,142489393,196630,222638066,32234,196630,83334027,7742,4,195,189,12,0,0,8,10,341892,273697,0,28,306128367,348552,273936,7,39,306059508,7,62,12,11,13,12,1,1,bruteForce,2448554708.24,2310786295.88,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1346344087,162374400,196630,222853110,32241,196630,83447322,7743,4,195,189,12,0,0,8,10,342181,273949,0,28,306568238,348841,274188,7,39,306500450,7,62,12,11,13,12,1,1,bruteForce,2432817285.22,2303484936.24,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3334441896,2596643634,193843,114718028,15971,193843,52821568,4342,4,195,189,12,0,0,8,10,80163,46557,0,28,167583050,83815,46796,4,39,167546406,7,62,12,11,13,12,1,1,udp-flood,1762567323.52,2329669742.32,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3400310829,2597676984,193843,114792793,15980,193843,52839725,4342,4,195,189,12,0,0,8,10,80483,46809,0,28,167679230,84136,47048,4,39,167642489,7,62,12,11,13,12,1,1,udp-flood,1817268562.08,2370782422.08,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1364072365,2565062294,193843,112469391,15607,193843,52267602,4259,4,168,168,10,0,0,8,10,71279,39133,0,28,164815800,74831,39350,4,39,164780731,7,62,11,11,12,12,0,0,udp-flood,1892288077.9,1144279558.18,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1421515519,2565992210,193843,112535181,15615,193843,52283934,4259,4,168,168,10,0,0,8,10,71531,39385,0,28,164910516,75083,39602,4,39,164875610,7,62,11,11,12,12,0,0,udp-flood,1872481984.08,1184929682.96,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1522459495,2567628380,193843,112650798,15628,193843,52312669,4259,4,168,168,10,0,0,8,10,71783,39637,0,28,165005737,75335,39854,4,39,164970646,7,62,11,11,12,12,0,0,udp-flood,1853169679.1,1225606701.06,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1588982435,2568702452,193843,112726981,15637,193843,52331548,4259,4,168,168,10,0,0,8,10,72039,39889,0,28,165100703,75591,40106,4,39,165065632,7,62,11,11,12,12,0,0,udp-flood,1833561658.56,1266299649.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1651178036,2569713489,193843,112798212,15659,193843,52349284,4262,4,168,168,10,0,0,8,10,72304,40145,0,28,165195346,75856,40362,4,39,165160420,7,62,11,11,12,12,0,0,udp-flood,1813599287.12,1307007563.84,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1708687364,2570643825,193843,112864069,15682,193843,52365624,4262,4,168,168,10,0,0,8,10,72594,40397,0,28,165290705,76146,40614,4,39,165255567,7,62,11,11,12,12,0,0,udp-flood,1793198988.0,1347728800.96,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1766135275,2571574173,193843,112929865,15691,193843,52381964,4262,4,168,168,10,0,0,8,10,72881,40649,0,28,165385776,76433,40866,4,39,165350620,7,62,11,11,12,12,0,0,udp-flood,1772347117.02,1388463392.04,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1823582673,2572506549,193843,112995663,15698,193843,52398342,4262,4,168,168,10,0,0,8,10,73168,40901,0,28,165480872,76720,41118,4,39,165445734,7,62,11,11,12,12,0,0,udp-flood,1751055711.76,1429211328.84,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1499599350,196435196,196630,223221408,32255,196630,83641362,7744,4,195,189,12,0,0,8,10,342473,274201,0,28,307012229,349133,274440,7,39,306942331,7,62,12,11,13,12,1,1,bruteForce,2418055094.16,2296831397.24,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1620243342,223410965,196630,223512609,32365,196630,83794883,7745,4,195,189,12,0,0,8,10,342885,274453,0,28,307458076,349546,274692,7,39,307388126,7,62,12,11,13,12,1,1,bruteForce,2403747880.7,2290685400.12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1712886580,244160724,196630,223736479,32531,196630,83912945,7745,4,195,189,12,0,0,8,10,343341,274705,0,28,307899413,350001,274944,7,39,307829562,7,62,12,11,13,12,1,1,bruteForce,2389409067.06,2284875439.62,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1804428094,264638224,196630,224105284,32642,196630,84107387,7745,4,195,189,12,0,0,8,10,343610,274957,0,28,308343348,350270,275196,7,39,308273309,7,62,12,11,13,12,1,1,bruteForce,2374677688.5,2279208493.34,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1980958852,304045205,196630,224383087,32652,196630,84253842,7765,4,195,189,12,0,0,8,10,343887,275247,0,28,308782935,350563,275486,7,39,308712691,7,62,12,11,13,12,1,1,bruteForce,2361250366.12,2274064937.78,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2079320545,326006762,196630,224620219,32660,196630,84378851,7807,4,195,189,12,0,0,8,10,344186,275573,0,28,309225556,350890,275812,7,39,309156256,7,62,12,11,13,12,1,1,bruteForce,2345690197.26,2268876604.54,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2170905345,346468182,196630,224841128,32669,196630,84573899,7830,4,195,189,12,0,0,8,10,344480,275835,0,28,309668310,351188,276074,7,39,309598120,7,62,12,11,13,12,1,1,bruteForce,2329382398.38,2263790983.98,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2340598927,384465308,196630,225251122,32683,196630,84711531,7830,4,195,189,12,0,0,8,10,344757,276087,0,28,310106524,351465,276326,7,39,310036335,7,62,12,11,13,12,1,1,bruteForce,2314236536.82,2259199390.54,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2959318760,113398783,4216,132697852,25556,4216,35505661,6237,3,1514,1298,113,2,0,6,41,299112,229859,0,16,168287123,305519,230938,574,16,168212386,5,61,75,41,37,3,34,34,icmp-echo,1695616485.5,71706630.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
3749690316,125041896,4216,133489371,25658,4216,35756002,6245,3,1533,1313,115,2,2,6,41,301071,231628,0,16,169326133,307498,232723,574,16,169251187,5,61,77,42,38,3,35,35,icmp-echo,2132945892.64,84150637.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
440205160,2550118631,193843,111412792,15481,193843,52005822,4179,4,168,168,10,0,0,8,10,67712,35496,0,28,163479415,71192,35713,4,39,163444615,7,62,11,11,12,12,0,0,udp-flood,2138155513.62,576714875.98,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
502264950,2551049923,193843,111482382,15490,193843,52022180,4179,4,168,168,10,0,0,8,10,67964,35748,0,28,163576505,71444,35965,4,39,163541471,7,62,11,11,12,12,0,0,udp-flood,2121534950.1,617149875.62,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
559715778,2551980973,193843,111548178,15498,193843,52038532,4179,4,168,168,10,0,0,8,10,68217,36000,0,28,163672405,71697,36217,4,39,163637375,7,62,11,11,12,12,0,0,udp-flood,2104698546.9,657598205.62,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
656563872,2553553477,193843,111659093,15510,193843,52066142,4179,4,168,168,10,0,0,8,10,68469,36252,0,28,163767845,71949,36469,4,39,163732870,7,62,11,11,12,12,0,0,udp-flood,2088440296.3,698072700.78,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
723404792,2554637289,193843,111735651,15519,193843,52085176,4179,4,168,168,10,0,0,8,10,68721,36504,0,28,163863431,72201,36721,4,39,163828506,7,62,11,11,12,12,0,0,udp-flood,2072154086.58,738563579.02,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
789552399,2555706043,193843,111811410,15530,193843,52103961,4179,4,168,168,10,0,0,8,10,68974,36756,0,28,163958740,72454,36973,4,39,163923738,7,62,11,11,12,12,0,0,udp-flood,2055831262.08,779070544.66,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
846940357,2556636121,193843,111877138,15537,193843,52120296,4179,4,168,168,10,0,0,8,10,69226,37008,0,28,164054222,72706,37225,4,39,164019190,7,62,11,11,12,12,0,0,udp-flood,2038327455.34,819587117.98,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
904385351,2557568629,193843,111942930,15545,193843,52136668,4182,4,168,168,10,0,0,8,10,69478,37260,0,28,164149375,72958,37477,4,39,164114376,7,62,11,11,12,12,0,0,udp-flood,2020442002.12,860116355.46,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
